id,nama,namaKab,namaPartai,noUrut,originalFilename,stringJenisKelamin,dapil_id
135842,"Hj. KARTIKA YUDHISTI, B.Eng., M.Sc",JAKARTA TIMUR,Partai Persatuan pembangunan,2,Photo.jpg,Perempuan,55
135905,DURROTUN NAFISAH,JAKARTA BARAT,PARTAI GERAKAN INDONESIA RAYA,2,FOTO DURROTUN HAFISAN_20180715_0001.jpg,Perempuan,55
139137,"MUHAMMAD RIDWAN, SH., MM",SERANG,Partai Bulan Bintang,2,RIDWAN SH.jpg,Laki-Laki,55
146824,SYAFIK,KOTA CILEGON,Partai Hati Nurani Rakyat,2,SYAFIK.jpg,Laki-Laki,55
148071,EI NURUL KHOTIMAH,KOTA SERANG,Partai Keadilan Sejahtera,2,EI NURUL KHOTIMAH_PHOTO_BANTEN-2.jpg,Perempuan,55
237676,Drs. H. MOHAMAD ALY YAHYA,JAKARTA SELATAN,Partai Golongan Karya,2,Mohamad Aly Yahya_3174060260320001_Pas Foto 4x6.jpg,Laki-Laki,55
238398,ALFA ANGELICA E SEREH,JAKARTA SELATAN,Partai Keadilan dan Persatuan Indonesia,2,ALFA FOTO.jpg,Perempuan,55
258419,NUR AENI,KOTA SERANG,PARTAI DEMOKRAT,2,foto Nur Aeni-croped.jpg,Perempuan,55
14860,"Dr. INNE IRAWATY, SpKJ",JAKARTA UTARA,Partai Bulan Bintang,3,index.jpg,Perempuan,55
25823,"H. ADE MIFTAH, SE, MM",KOTA CILEGON,Partai Kebangkitan Bangsa,3,FOTO 4 6_001.png,Laki-Laki,55
41632,"PRISILLA PUSPITASARI, S.Si",JAKARTA SELATAN,Partai Solidaritas Indonesia,3,Foto.jpeg,Perempuan,55
70341,"DEWI WAHYUNI, S.H.",KOTA SERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,DSC_0521a.jpg,Perempuan,55
81161,INTAN AZIZAH,JAKARTA PUSAT,Partai NasDem,3,3_Intan_Azizah.jpg,Perempuan,55
84265,"H. ROSYID HAERUDIN, SP, MM",KOTA CILEGON,PARTAI AMANAT NASIONAL,3,Capture.JPG,Laki-Laki,55
117097,"NAVIRA ARAYA TUEKA, SH.,MH",KOTA MAKASSAR,Persatuan Indonesia,3,NAVIRA OK.jpg,Perempuan,55
121719,"EMAN SUKIRMAN, SE,.MSi.",KOTA DEPOK,Partai Keadilan Sejahtera,3,Foto_Eman Sukirman.JPG,Laki-Laki,55
148519,H. AENG HAERUDIN,KOTA SERANG,PARTAI DEMOKRAT,3,FOTO A'ENK.jpg,Laki-Laki,55
163288,"Laksma TNI (Purn). YUTTI S HALILIN, SH",KOTA BEKASI,PARTAI BERKARYA,3,FOTO.JPG,Perempuan,55
163609,"MOH HATTA SOEROTINOYO, SE., MM",JAKARTA TIMUR,PARTAI GERAKAN INDONESIA RAYA,3,FOTO MOH HATTA SOERO TINOYO_20180715_0001.jpg,Laki-Laki,55
186260,"H. AGUS SETIAWAN, SH.",TANGERANG,Partai Persatuan pembangunan,3,Photo.jpg,Laki-Laki,55
236909,DEWI PARAMATASARI,JAKARTA SELATAN,Partai Golongan Karya,3,PASFOTO.jpg,Perempuan,55
302726,ASTRID OCTAVIN SARMARIA,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,3,13_3.jpg,Perempuan,55
22974,"AKHMAD ASGHORI, M.Si",KOTA CILEGON,Partai Kebangkitan Bangsa,4,FOTO 4X6 & 5R.jpg,Laki-Laki,55
31442,"RAMOT SITUMEANG, SH., MH",JAKARTA BARAT,Partai Solidaritas Indonesia,4,FOTO.jpg,Laki-Laki,55
115172,ZAENAL ABIDIN,JAKARTA TIMUR,Partai Hati Nurani Rakyat,4,ZAENAL ABIDIN.jpg,Laki-Laki,55
146184,H. AYIP NAJIB (DUCE),KOTA SERANG,PARTAI DEMOKRAT,4,04-H. AYIP NAJIB (DUCE)-reformat.jpg,Laki-Laki,55
153545,YEMMELIA,KOTA SERANG,Partai Keadilan Sejahtera,4,Yemmelia - Foto.jpg,Perempuan,55
160401,"dr. HJ. NITA GILIK P, MM",KOTA TANGERANG SELATAN,PARTAI GERAKAN INDONESIA RAYA,4,foto_1.jpeg,Perempuan,55
170993,"Ir. H. SYAFROL MAKMUR, M.Pd.I.",KOTA CILEGON,PARTAI AMANAT NASIONAL,4,Capture.JPG,Laki-Laki,55
182346,"M. MUHTADIN SABILI, ST",JAKARTA BARAT,Persatuan Indonesia,4,MUHTADIN SABILI.jpg,Laki-Laki,55
189880,E. MANSUR AINI,KOTA TANGERANG,Partai Persatuan pembangunan,4,photo.jpg,Laki-Laki,55
243457,"GIOFEDI, S.H.,M.H.",JAKARTA BARAT,Partai Golongan Karya,4,GIOFEDI_PAS FOTO 4X6.jpg,Laki-Laki,55
243879,"SUDRAJAT ARDANI, M.H",KOTA SERANG,Partai Bulan Bintang,4,SUDRAJAT ARDANI.jpg,Laki-Laki,55
283412,REZA NURUDDIN A BARMAWI,JAKARTA TIMUR,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,reza nurudin.jpeg,Laki-Laki,55
297250,Laksmana Muda TNI (Purn) Drs. SONY SANTOSO,KOTA TANGERANG,PARTAI BERKARYA,4,foto.jpeg,Laki-Laki,55
298240,H. WAHYUDIN DJAHIDI,KOTA SERANG,Partai NasDem,4,WAHYU-BANTEN2.jpeg,Laki-Laki,55
70169,"SUGIARTO, SE",SERANG,Partai Kebangkitan Bangsa,5,FOTO 4X6.JPG,Laki-Laki,55
81356,RISYA AZZAHRA RAHIMAH NATAKUSUMAH,JAKARTA BARAT,Partai NasDem,5,5_Risya.jpg,Perempuan,55
93144,"RONNY BERTY TALAPESSY, S.H.,M.H.",KOTA TANGERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,"RONNY BERTY TALAPESSY, SH, MH.jpg",Laki-Laki,55
121388,MUSTOFA,KOTA CILEGON,Partai Bulan Bintang,5,SKCK MUSTOFA.jpg,Laki-Laki,55
130338,"TARLI SUTRISNO, SE., M.Pd",TANGERANG,PARTAI GERAKAN INDONESIA RAYA,5,FOTO TARLI SUTRISNO_20180715_0001.jpg,Laki-Laki,55
150677,"H.AHMAD RIFAI SUFTYADI, SH",KOTA DEPOK,PARTAI DEMOKRAT,5,"05-H.AHMAD RIFAI SUFTYADI, SH.JPG",Laki-Laki,55
161692,CHINDY PURI SALSABILLAH,TANGERANG,Partai Solidaritas Indonesia,5,FOTO.JPG,Perempuan,55
223373,"EVA LESTARI, S.IP",SERANG,Persatuan Indonesia,5,EVA LESTARI.jpg,Perempuan,55
243104,"RATU MINHERYATI, SE",SERANG,PARTAI AMANAT NASIONAL,5,Capture.JPG,Perempuan,55
256182,MOH. FIKRI,SERANG,Partai Keadilan Sejahtera,5,MOH FIKRI.jpeg,Laki-Laki,55
277088,RENI HADIJAH HSB,ASAHAN,Partai Persatuan pembangunan,5,Foto.jpg,Perempuan,55
295939,H. FAKIH USMAN,KOTA CILEGON,Partai Golongan Karya,5,PASFOTO_FAKIH.JPG,Laki-Laki,55
299593,H. TB. LUCKY KAKING,KOTA SERANG,PARTAI BERKARYA,5,FOTO SILON.JPG,Laki-Laki,55
302725,"ENTIN SARTINAH, S.Pd.I",BEKASI,Partai Hati Nurani Rakyat,5,13_5.jpg,Perempuan,55
25739,NAGALITA,KOTA SERANG,Partai Kebangkitan Bangsa,6,foto 4 6_001.jpg,Perempuan,55
53414,MELFA ROSDIANA ULI MANULLANG,KOTA SERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,melfa.jpeg,Perempuan,55
84207,"H. SUPRIYONO, S.KOM",JAKARTA TIMUR,PARTAI AMANAT NASIONAL,6,Capture.JPG,Laki-Laki,55
114944,"H. IIM HUJAEMI, SE",KOTA SERANG,Partai NasDem,6,6_Iim_Hujaemiserang.jpg,Laki-Laki,55
134320,"Dra. Hj. MUFLIKHAH, M. Si",SERANG,Partai Persatuan pembangunan,6,Photo.jpg,Perempuan,55
138634,"SUKANDA CHANDRAHAYAT, ST,. MSi",JAKARTA SELATAN,Persatuan Indonesia,6,SUKANDA.jpg,Laki-Laki,55
147145,"LINDA AGUSTINI ARITONANG, SS",JAKARTA BARAT,PARTAI DEMOKRAT,6,FOTO LINDA AGUSTIN A.jpg,Perempuan,55
152253,FACHRUL ROZIE,JAKARTA BARAT,PARTAI GERAKAN INDONESIA RAYA,6,foto_1.jpeg,Laki-Laki,55
154791,Drs. MOHAMMAD SAFARI,SERANG,Partai Keadilan Sejahtera,6,muhammad safari 1.JPG,Laki-Laki,55
159556,BUNGA SYELMA RIZALDY,BOGOR,Partai Solidaritas Indonesia,6,foto.jpg,Perempuan,55
167657,"JULLYA FERONICA, SE",JAKARTA SELATAN,PARTAI BERKARYA,6,FOTO.JPG,Perempuan,55
238452,"HJ. RINIE AMALUDDIN, S.H., M.Si",JAKARTA SELATAN,Partai Golongan Karya,6,PASFOTO.jpg,Perempuan,55
239036,"Drs. RAMBUN SUMARDI, Ak. M.Si",JAKARTA TIMUR,Partai Hati Nurani Rakyat,6,RAMBUN SUMARDI.jpg,Laki-Laki,55
240197,SUGIATI,KOTA SERANG,Partai Bulan Bintang,6,SKCK SUGIATI.jpg,Perempuan,55
20906,H. JURHUM LANTONG,JAKARTA SELATAN,Partai Bulan Bintang,1,JURHUM.jpg,Laki-Laki,56
21342,"Dra. HJ. SITI MASRIFAH, MA",KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,1,4x6.jpg,Perempuan,56
39596,M. ALI TAHER,TANGERANG,PARTAI AMANAT NASIONAL,1,Capture.JPG,Laki-Laki,56
41930,"INTAN NURUL HIKMAH, S.E, BBA",KOTA TANGERANG SELATAN,Persatuan Indonesia,1,INTAN NURUL HIKMAH 001.jpg,Perempuan,56
57958,H. INAS N. ZUBIR,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,1,INAS NASRULLAH ZUBIR.jpg,Laki-Laki,56
60265,RATU AYU ISYANA BAGOES OKA,JAKARTA SELATAN,Partai Solidaritas Indonesia,1,Ibo.jpg,Perempuan,56
82972,"DR. H. WAWAN IRIAWAN, SH, MH",JAKARTA SELATAN,Partai NasDem,1,FOTO-1.jpg,Laki-Laki,56
116241,"EKO RIYADI, S. Kom",TANGERANG,Partai Gerakan Perubahan Indonesia,1,foto.jpeg,Laki-Laki,56
117294,"SYAEFUNNUR MASZAH, SH, MM",KOTA TANGERANG SELATAN,PARTAI BERKARYA,1,foto.JPG,Laki-Laki,56
137438,Dr. SUFMI DASCO AHMAD,JAKARTA PUSAT,PARTAI GERAKAN INDONESIA RAYA,1,FOTO 4X6_20180715_0001.jpg,Laki-Laki,56
147815,"DR. H. MULYANTO, M.Eng",JAKARTA PUSAT,Partai Keadilan Sejahtera,1,2. foto DR. Mulyanto.jpg,Laki-Laki,56
150118,HARTANTO EDHIE WIBOWO,JAKARTA TIMUR,PARTAI DEMOKRAT,1,01-Hartanto Edhie Wibowo.jpg,Laki-Laki,56
152602,"H. ANDI ACHMAD DARA, S.E.",JAKARTA SELATAN,Partai Golongan Karya,1,ANDIACHMADDARA_3174060260290008_PASFOTO4X6..JPG,Laki-Laki,56
157451,"Drs. H. IRGAN CHAIRUL MAHFIZ, M.Si",TANGERANG,Partai Persatuan pembangunan,1,Photo.jpg,Laki-Laki,56
213029,REMY SYLVIA,JAKARTA SELATAN,Partai Keadilan dan Persatuan Indonesia,1,FOTO.jpg,Perempuan,56
268319,"RANO KARNO, S.IP",JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,1,rano karno.jpg,Laki-Laki,56
12552,SAHAT SILABAN,JAKARTA SELATAN,Partai NasDem,2,PASFOTO-1.jpg,Laki-Laki,56
25687,"MOH. RANO ALFATH, S.H., M.H.",KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,2,Bp. Moh. Rano A..jpg,Laki-Laki,56
28665,"ST. ANANTA WAHANA, S.H.",TANGERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,2,"NO. 2 ST. ANANTA WAHANA, SH.jpg",Laki-Laki,56
42327,"DRS. H. ABDURACHMAN, M.AP",KOTA TANGERANG,Persatuan Indonesia,2,ABDURACHMAN 001.jpg,Laki-Laki,56
43060,KOKOK H. DIRGANTORO,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,2,FOTO - Kokok Herdhianto Dirgantoro.JPG,Laki-Laki,56
61909,KH. BAHANA JAALHAQ TAQWALLAH,KOTA BEKASI,PARTAI BERKARYA,2,FOTO SILON BAHANA.JPG,Laki-Laki,56
126902,"AHMAD SUBADRI, S.Pd.I",TANGERANG,Partai Hati Nurani Rakyat,2,AHMAD SUBADRI.jpg,Laki-Laki,56
131045,"YASMIN MUNTAZ, SH., MH.",JAKARTA SELATAN,PARTAI AMANAT NASIONAL,2,WhatsApp Image 2018-07-15 at 10.24.17.jpeg,Perempuan,56
138320,"INDRA, SH. MH",JAKARTA TIMUR,Partai Keadilan Sejahtera,2,indra.jpg,Laki-Laki,56
150931,"HIMMATUL ALYAH SETIAWATY, SH., MH.",KOTA TANGERANG,PARTAI DEMOKRAT,2,"02-HIMMATUL ALYAH SETIAWATY, SH., MH.JPG",Perempuan,56
156144,"MARTINA, S.I.KOM., M.Si",KOTA TANGERANG SELATAN,PARTAI GERAKAN INDONESIA RAYA,2,martina_photo.jpg,Perempuan,56
207870,CHANDRA ROSWINANDRA,KOTA TANGERANG SELATAN,Partai Keadilan dan Persatuan Indonesia,2,FOTO CHANDRA.jpg,Laki-Laki,56
236086,"RATU DIAN HATIFAH, S.Ag., M.Pd",KOTA BEKASI,Partai Golongan Karya,2,POTO 4X6.jpg,Perempuan,56
243795,RINEKE SUNDAH,TANGERANG,Partai Gerakan Perubahan Indonesia,2,rineke.jpeg,Perempuan,56
258538,"USMAN MUHAMMAD TOKAN, SE., MA.",JAKARTA SELATAN,Partai Persatuan pembangunan,2,FOTO.jpg,Laki-Laki,56
265985,"DR. IR.. SYLVIA WISNA DARWIS, SE.,M.M.",KOTA TANGERANG SELATAN,Partai Bulan Bintang,2,SKCK WISNA.jpg,Perempuan,56
21407,"H ABDUL ROJI, S. Sos. MM",KOTA TANGERANG,Partai Kebangkitan Bangsa,3,4x6.jpg,Laki-Laki,56
38082,"EMMY LUMBAN RAJA, S.E.,M.Si",JAKARTA BARAT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,3,"NO. 3 EMMY LUMBAN RAJA SE.,M.Si.jpg",Perempuan,56
42161,"YUDHISTIRA IKHSAN PRAMANA, SH, MH",JAKARTA SELATAN,Persatuan Indonesia,3,YUDHISTIRA_001.jpg,Laki-Laki,56
73119,"LEO ALEXANDER TAMBUNAN, SE, MM",JAKARTA BARAT,Partai Solidaritas Indonesia,3,Foto (merah)  - LEO ALEXANDER TAMBUNAN.jpg,Laki-Laki,56
81553,ROBERTUS NUGROHO PERWIRO ATMOJO,KOTA TANGERANG SELATAN,Partai Keadilan dan Persatuan Indonesia,3,Banten.jpeg,Laki-Laki,56
132901,IR. HJ. TUTI ELFITA M.SI.,KOTA TANGERANG,Partai Keadilan Sejahtera,3,foto (1).jpg,Perempuan,56
138373,"H. MUHAMMAD RIZAL, SH, M.Si",TANGERANG,PARTAI AMANAT NASIONAL,3,1.JPG,Laki-Laki,56
141770,"DASRIL, S.Pd.I., M.Si (HAN)",JAKARTA PUSAT,PARTAI GERAKAN INDONESIA RAYA,3,10. PAS FOTO 4x6.jpeg,Laki-Laki,56
152216,ZULFIKAR. H,KOTA TANGERANG,PARTAI DEMOKRAT,3,03-zulfikar.h.jpg,Laki-Laki,56
162799,GITA OKTAVIANI,JAKARTA SELATAN,Partai Gerakan Perubahan Indonesia,3,7563_ktp_100718_1214.jpg,Perempuan,56
167607,"ILMI NURUL HUDA, S.Sos., M.Ap",JAKARTA SELATAN,Partai Hati Nurani Rakyat,3,ILMI NURUL HUDA.jpg,Perempuan,56
167801,"RIA DAHLIA, S.Sos.",KOTA TANGERANG SELATAN,PARTAI BERKARYA,3,foto.JPG,Perempuan,56
188642,ZURAIDA,KOTA TANGERANG SELATAN,Partai NasDem,3,FOTO-1.jpg,Perempuan,56
193743,"H. ABDUL SYUKUR, SH.",KOTA TANGERANG,Partai Bulan Bintang,3,SKCK H ABDUL SYUKUR.jpg,Laki-Laki,56
232571,H. ABDUL SYUKUR,KOTA TANGERANG,Partai Golongan Karya,3,POTO 4X6 BENER.jpg,Laki-Laki,56
239562,TATI HARTATI,KOTA TANGERANG,Partai Persatuan pembangunan,3,photo.jpg,Perempuan,56
23323,WITJAKSONO ABADIMAN S.,JAKARTA SELATAN,Partai Kebangkitan Bangsa,4,IMG_2249.JPG,Laki-Laki,56
31559,NUR PANDYSYAH,KOTA DEPOK,Partai Solidaritas Indonesia,4,Foto - Nur Padysyah.JPG,Laki-Laki,56
38490,"MARINUS GEA, S.E.,M.AK",KOTA TANGERANG,PARTAI DEMOKRASI INDONESIA PERJUANGAN,4,"NO. 4 MARINUS GEA, SE.,M.AK.JPG",Laki-Laki,56
42765,"ERLINDA, M.Pd",JAKARTA TIMUR,Persatuan Indonesia,4,ERLINDA.jpg,Perempuan,56
64752,"YUDI FRIANTO, SH",TANGERANG,Partai NasDem,4,FOTO.jpg,Laki-Laki,56
84397,IWAN ROBERTO,KOTA TANGERANG,PARTAI AMANAT NASIONAL,4,IR_4X6-[Colour].jpg,Laki-Laki,56
115160,BAMBANG WAHYU GANINDRA,JAKARTA PUSAT,Partai Persatuan pembangunan,4,PAS PHOTO BAMBANG WAHYU GANINDRA.jpg,Laki-Laki,56
121073,Drs. MOH AKBARUDDIN,KOTA MEDAN,Partai Bulan Bintang,4,AKBARUDDIN.jpg,Laki-Laki,56
136331,"Drs. SUNARDI, MM. Pd",KOTA BEKASI,Partai Keadilan Sejahtera,4,Sunardi- Foto.jpg,Laki-Laki,56
146813,"SESARIUS EGI BUDIMAN, ST.B.Eng",JAKARTA BARAT,PARTAI GERAKAN INDONESIA RAYA,4,FOTO 4X6_20180715_0001.jpg,Laki-Laki,56
150449,"Dr. H. HARYONO EDI HERMAWAN, MM",KOTA TANGERANG,PARTAI DEMOKRAT,4,"04-Dr H. Haryono Edi Hermawan, MM.jpeg",Laki-Laki,56
186977,"MUHAMMAD SIROT, SH, S.IP",TANGERANG,PARTAI BERKARYA,4,FOTO M SIROT.JPG,Laki-Laki,56
234930,EVA ELISA WIBISONO,JAKARTA PUSAT,Partai Golongan Karya,4,EVA WIBISONO HARDJANTO_3171060258690001_PASFOTO 4X6 BNR.jpg,Perempuan,56
294117,CEMPAKA ESA ROSENDI,JAKARTA TIMUR,Partai Keadilan dan Persatuan Indonesia,4,FOTO.jpg,Perempuan,56
302761,"NURMAN, SH",TANGERANG,Partai Hati Nurani Rakyat,4,13_4.jpg,Laki-Laki,56
8571,"Dr. ARIUS KARMAN, MARS",TANGERANG,PARTAI BERKARYA,5,FOTO ARIUS KARMAN.JPG,Laki-Laki,56
42463,"DAVID SURYA, SH.,MH",TANGERANG,Persatuan Indonesia,5,DAVID SURYA 001.jpg,Laki-Laki,56
66424,"FERA JB. SINAMBELA, MSc",TANGERANG,Partai Solidaritas Indonesia,5,Foto Fera JB Sinambela.jpg,Perempuan,56
79664,"DR. IR. H. M. NIZAR DAHLAN, M. Si",KOTA TANGERANG SELATAN,Partai Persatuan pembangunan,5,Foto.jpg,Laki-Laki,56
97004,MARDA HASTUTI,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,5,FOTO 4X6 WARNA_001.png,Perempuan,56
137899,"H. YANUAR AMNUR, S.Sos.",KOTA TANGERANG,Partai Bulan Bintang,5,SKCK YAMNUAR.jpg,Laki-Laki,56
138079,"CARMAN ANSARI E.A.R LATIEF, S. Sos",KOTA TANGERANG SELATAN,PARTAI GERAKAN INDONESIA RAYA,5,FOTO 4X6_20180715_0001.jpg,Laki-Laki,56
144633,SIRAJ EL MUNIR BUSTAMI,KOTA TANGERANG SELATAN,PARTAI AMANAT NASIONAL,5,Capture.JPG,Laki-Laki,56
153318,"H. ARIF WAHYUDI, ME",KOTA TANGERANG SELATAN,Partai Keadilan Sejahtera,5,2. Foto Arif Wahyudi.jpg,Laki-Laki,56
159620,"ADE MUHAMAD NUR, SH. MH",KOTA BEKASI,Partai NasDem,5,FOTO.jpg,Laki-Laki,56
257164,IRENE LIBRAWATI,KOTA TANGERANG SELATAN,PARTAI DEMOKRAT,5,05-IRENE LIBRAWATI.jpg,Perempuan,56
258217,ARI GUNAWAN,JAKARTA SELATAN,Partai Keadilan dan Persatuan Indonesia,5,FOTO.jpg,Laki-Laki,56
259279,IAN ZULFIKAR,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,5,IAN ZULFIKAR.jpg,Laki-Laki,56
260918,"Dra. TRI IRIASTUTI, M.H",JAKARTA SELATAN,Partai Golongan Karya,5,Tri Iriastuti_3174030260100032_PASFOTO 4X6.jpg,Perempuan,56
268546,"WANTO SUGITO, S.Sos",KOTA TANGERANG SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,5,NO. 5 WANTO SUGITO.jpg,Laki-Laki,56
23262,"H. IMADUDIN, MA",TANGERANG,Partai Kebangkitan Bangsa,6,FOTO.jpg,Laki-Laki,56
28593,"MIKHAIL GORBACHEV DOM, S.SI, M.SI",KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,6,Foto - Michail Gorbachev Dom.jpg,Laki-Laki,56
42245,"M. FIRMANSYAH, SHI",BOGOR,Persatuan Indonesia,6,FIRMANSYAH_001.jpg,Laki-Laki,56
91382,Ir. TANTY PUPTI,KOTA TANGERANG SELATAN,PARTAI AMANAT NASIONAL,6,4x6.jpg,Perempuan,56
128542,"DRA.. HJ, RATNANINGSIH, M.Pd.",KOTA DEPOK,Partai Bulan Bintang,6,RATNA.jpg,Perempuan,56
142680,"SUPRIATI, SE",JAKARTA PUSAT,PARTAI GERAKAN INDONESIA RAYA,6,FOTO SUPRIATI_20180715_0001.jpg,Perempuan,56
150939,"Ir. H. SONNY INDRA DJAJA, MM",KOTA TANGERANG SELATAN,PARTAI DEMOKRAT,6,"06-IR H.SONNY INDRA DJAJA, MM.JPG",Laki-Laki,56
157645,SUSY SUDARTI KADIMAN,TANGERANG,Partai NasDem,6,6_Susy_Sudarti.jpg,Perempuan,56
157672,Dra. TRI APRITA SARI,KOTA TANGERANG SELATAN,Partai Persatuan pembangunan,6,Tri apritasari-foto.jpg,Perempuan,56
168176,"HENI SUHAENI, S.E",KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,6,HENI SUHAENI.jpg,Perempuan,56
182162,Dra. HJ. KINGKIN ANIDA,JAKARTA BARAT,Partai Keadilan Sejahtera,6,2. Foto Kingkin.jpg,Perempuan,56
196910,"R. Ay. DEVI ANGGRAENI, Amd.TrU",JAKARTA PUSAT,PARTAI BERKARYA,6,FOTO SILON.JPG,Perempuan,56
235621,FREDDY R. NAPITUPULU,KOTA BEKASI,Partai Golongan Karya,6,FREDDY R NAPITUPULU_3216180318530001_PASFOTO 4X6.jpg,Laki-Laki,56
268858,"Dra. MEIDYA AMORA. I, S.IP.,M.Si",JAKARTA SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,6,photo_3174066805600004_whatsapp_image_2018-07-17_at_10.30.49.jpeg,Perempuan,56
32156,BENNY SUSANTO,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,7,foto.jpg,Laki-Laki,56
42623,YUJOSNIL ADAM,KOTA TANGERANG SELATAN,Persatuan Indonesia,7,YUJOSNIL 001.jpg,Laki-Laki,56
69441,RHAZES FAZA ASRINDRA,TANGERANG,PARTAI BERKARYA,7,FOTO.JPG,Laki-Laki,56
82257,IR.H. UCOK BINANGA NASUTION,JAKARTA SELATAN,Partai NasDem,7,Ucok binanga..... Banten 3.jpg,Laki-Laki,56
91731,FAJAR ROSMAN K,TANGERANG,Partai Kebangkitan Bangsa,7,4x6.JPG,Laki-Laki,56
130655,"ABDUL RAHMAN TUAKIA, S.Sos",KOTA TANGERANG,Partai Persatuan pembangunan,7,Foto.jpg,Laki-Laki,56
138715,Ir. SAYUTI ASYATHRI,JAKARTA TIMUR,PARTAI AMANAT NASIONAL,7,PAK SAYUTI.JPG,Laki-Laki,56
142186,"VIGOR RISQY SETIAWAN, SE",JAKARTA SELATAN,PARTAI GERAKAN INDONESIA RAYA,7,11. PASS PHOTO-1.jpg,Laki-Laki,56
153981,"ADE MARFUDDIN, M.A.P",TANGERANG,Partai Keadilan Sejahtera,7,Ade Mafruddin-Foto-page-001.jpg,Laki-Laki,56
183247,"DENI MARTANTI, S.Kom., M.M",JAKARTA SELATAN,Partai Bulan Bintang,7,FOTO DENI MARTANTI.jpeg,Perempuan,56
203890,DANI MIFTAHUL AKHYAR,KOTA TANGERANG SELATAN,PARTAI DEMOKRAT,7,07-DANI MIFTAHUL AKHYAR.jpg,Laki-Laki,56
233850,"BAHRUDIN, S.H",TANGERANG,Partai Golongan Karya,7,bahrudin putih.jpg,Laki-Laki,56
269304,"Drs. H. EDDY KUSUMA WIJAYA, S.H., M.H., M.M.",KOTA TANGERANG SELATAN,PARTAI DEMOKRASI INDONESIA PERJUANGAN,7,photo_3674010111540001_img-20180711-wa0029.jpg,Laki-Laki,56
302783,AFIFUDIN,JAKARTA TIMUR,Partai Hati Nurani Rakyat,7,13_7.jpg,Laki-Laki,56
7613,"TOMI SYAVITRA, S.Si, MM",JAKARTA BARAT,PARTAI BERKARYA,8,Pas Foto Tomi Syavitra 4x6.JPG,Laki-Laki,56
32214,Ir. AZMI,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,8,2.jpg,Laki-Laki,56
39190,"Ir. JUSUF MONGAN, M.Si",TANGERANG,Partai NasDem,8,9. Jusuf.jpg,Laki-Laki,56
41854,"YOHANAH, S.Kom, M.Kom",KOTA TANGERANG,Persatuan Indonesia,8,YOHANAH_001.jpg,Perempuan,56
95107,ZAITUN AWALIAH,JAKARTA BARAT,Partai Kebangkitan Bangsa,8,FOTO 4X6 WARNA_001.png,Perempuan,56
120228,"ARDITIA, S.Sos",KOTA TANGERANG,Partai Bulan Bintang,8,ARDITIA.jpeg,Laki-Laki,56
132579,"H. M. SAYUTI, S.Sos.I",KOTA TANGERANG,Partai Persatuan pembangunan,8,Photo.jpg,Laki-Laki,56
134629,"DWI UTAMI, SH",KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,8,DWI UTAMI.jpg,Perempuan,56
136896,"R. MOCH ALDINA SURYANA, SE",KOTA TANGERANG SELATAN,PARTAI GERAKAN INDONESIA RAYA,8,FOTO R.MOCH ALDINA SURYANA_20180715_0001.jpg,Laki-Laki,56
137167,HJ. MIKE S. HERAWATI,KOTA TANGERANG SELATAN,PARTAI AMANAT NASIONAL,8,DSC_6616pp.jpg,Perempuan,56
176027,"TOTOK SUDARYANTO, SE M.Si",TANGERANG,Partai Keadilan Sejahtera,8,2. Foto Totok.jpg,Laki-Laki,56
233141,"ARNOD SIHITE, S.E",TANGERANG,Partai Golongan Karya,8,8 ARNOD SIHITE_3603280525470001_PASFOTO 4X6.jpg,Laki-Laki,56
269799,dr. LINA SULISTIAWATI,JAKARTA PUSAT,PARTAI DEMOKRASI INDONESIA PERJUANGAN,8,lina sulistiowati.jpg,Perempuan,56
298367,"DIAN PRANAJAYA, SH,. M.H.",JAKARTA TIMUR,PARTAI DEMOKRAT,8,"08-DIAN PRANAJAYA, SH,. M.H.jpg",Laki-Laki,56
31905,"YULIANA RIJANTO, S.S.",JAKARTA BARAT,Partai Solidaritas Indonesia,9,foto1.jpg,Perempuan,56
42513,"RUNGGU SIHOMBING, S.Si M.M",KOTA TANGERANG SELATAN,Persatuan Indonesia,9,RUNGGU_001.jpg,Laki-Laki,56
